Ground distance, Thrust
   0.000000, 46580.362678
   2.246696, 46330.195097
   5.061827, 46080.342429
  11.428728, 45832.802670
  18.810292, 45585.923657
  29.700960, 45341.372588
  41.594102, 45097.486561
  56.953423, 44855.941789
  73.302953, 44615.065860
  93.075508, 44376.542797
 113.825945, 44138.691895
 137.956052, 43903.203802
 163.051656, 43668.390710
 191.483409, 43435.948734
 220.868226, 43204.184132
 253.545535, 42974.797349
 287.163434, 42746.089856
 324.030057, 42519.765316
 361.824767, 42294.121532
 402.824353, 42070.864305
 444.739500, 41848.288863
 489.815623, 41628.102084
 535.794765, 41408.597693
 584.890957, 41191.482616
 634.877621, 40975.050113
 687.937409, 40768.901831
 741.875121, 40565.691521
 798.844168, 40386.786596
 856.679200, 40214.825173
 917.507730, 40044.527732
 979.191435, 39874.705652
1043.831116, 39706.551524
1109.315253, 39538.873891
1177.717766, 39372.867196
1246.953995, 39207.337849
1319.070944, 39043.481466
1392.010851, 38880.103010
1467.793788, 38718.398606
1544.388915, 38557.172440
1623.789366, 38397.620498
1703.991236, 38238.546845
1786.961171, 38095.449298
1870.721880, 37956.915767
1957.215619, 37821.169474
2044.490123, 37686.219431
2134.463338, 37552.596342
2225.207515, 37419.352334
2318.616060, 37287.435954
2412.785755, 37155.898847
2509.585464, 37025.689366
2607.136510, 36895.859158
2707.283226, 36767.355912
2808.171467, 36639.231749
2911.621060, 36512.433243
3015.802373, 36386.013446
3122.510762, 36260.917374
3229.941079, 36136.199460
3314.646890, 36041.611406
3425.725178, 35935.291105
3538.317502, 35829.478236
3652.120610, 35724.071164
3767.656853, 35619.853659
3884.579094, 35516.587460
4003.192391, 35414.948397
4123.158037, 35314.610567
4176.465267, 35270.025039
4298.991710, 35189.547670
4384.041474, 35133.685596
4507.960804, 35070.918590
4632.827807, 35022.526379
4758.100003, 34981.758159
4812.213558, 34964.147601
4938.050182, 34944.928897
5063.908792, 34927.299169
5080.650485, 34924.954066
5206.521866, 34910.079781
5332.392895, 34894.588971
5458.263436, 34878.908691
5584.133564, 34863.149929
5710.003509, 34847.365903
5740.836587, 34843.499451
5866.706310, 34827.729405
5992.575996, 34811.956299
6118.445649, 34796.180478
6244.315560, 34780.406156
6370.185698, 34764.633165
6496.056242, 34748.874493
6621.927145, 34733.128528
6747.798363, 34717.391597
6873.669860, 34701.662684
6999.541769, 34685.939534
7125.414041, 34670.221500
7251.286671, 34654.521671
7377.159618, 34638.837998
7503.032976, 34623.154292
7628.906697, 34607.470557
7754.780789, 34591.789015
7833.077238, 34582.035987
7958.952624, 34566.385315
8084.827738, 34550.794575
8210.702841, 34535.196931
8336.577885, 34519.560726
8462.453321, 34503.936422
8588.329255, 34488.327184
8714.205875, 34472.730078
8840.082611, 34457.135002
8965.959930, 34441.571179
9091.837347, 34426.012590
9217.715108, 34410.472533
9343.592926, 34394.935580
9469.471279, 34379.390279
9595.349720, 34363.843579
9721.228968, 34348.324861
9847.108325, 34332.809969
9972.988238, 34317.325117
10098.868226, 34301.844371
10224.748360, 34286.218582
10350.628514, 34270.572963
10476.509151, 34254.770090
10602.389839, 34238.950252
10728.271285, 34223.162760
10854.152775, 34207.377211
10980.035004, 34191.603290
11105.917277, 34175.830068
11231.800242, 34160.089439
11357.683248, 34144.350767
11483.567104, 34128.612932
11609.451010, 34112.875147
11735.335723, 34097.170615
11861.220483, 34081.468079
11987.105784, 34065.800563
12112.991117, 34050.135149
12238.876726, 34034.468887
12364.762351, 34018.802575
12490.648682, 34003.164168
12616.535038, 33987.526756
12742.422003, 33971.907331
12868.308989, 33956.288548
12994.196736, 33940.681433
13120.084510, 33925.074734
13245.973056, 33909.500603
13371.861628, 33893.927634
13497.751099, 33878.355271
13623.640602, 33862.782929
13749.531026, 33847.243472
13875.421483, 33831.705190
14001.312568, 33816.201347
14127.203675, 33800.698733
14253.094975, 33785.215320
14378.986282, 33769.732593
14504.878202, 33754.244755
14630.770153, 33738.757692
14756.662958, 33723.302925
14882.555779, 33707.849044
15008.449192, 33692.429151
15134.342609, 33677.009745
15260.236202, 33661.609022
15386.129824, 33646.208014
15512.024042, 33630.801187
15637.918342, 33615.396935
15763.813532, 33600.020579
