Ground distance, Vertical Forces
   0.000000,    0.000000
   0.000002,    0.000000
   0.000024,    0.000000
   0.000213,    0.000000
   0.001223,    0.000000
   0.005427,    0.000000
   0.017414,    0.000000
   0.036164,    0.000000
   0.061885,    0.000000
   0.094405,    0.000000
   0.133774,    0.000000
   0.180311,    0.000000
   0.233793,    0.000000
   0.294480,    0.000000
   0.362803,    0.000000
   0.438568,    0.000000
   0.520746,    0.000000
   0.610180,    0.000000
   0.708579,    0.000000
   0.814399,    0.000000
   0.927723,    0.000000
   1.048619,    0.000000
   1.179096,    0.000000
   1.317420,    0.000000
   1.463609,    0.000000
   1.617910,    0.000000
   1.782053,    0.000000
   1.954722,    0.000000
   2.137004,    0.000000
   2.328640,    0.000000
   2.528440,    0.000000
   2.736883,    0.000000
   2.955769,    0.000000
   3.184975,    0.000000
   3.425114,    0.000000
   3.676159,    0.000000
   3.937829,    0.000000
   4.210668,    0.000000
   4.495574,    0.000000
   4.788442,    0.000000
   5.093948,    0.000000
   5.413497,    0.000000
   5.745207,    0.000000
   6.091047,    0.000000
   6.447489,    0.000000
   6.811662,    0.000000
   7.194696,    0.000000
   7.590569,    0.000000
   7.992856,    0.000000
   8.411049,    0.000000
   8.844679,    0.000000
   9.287027,    0.000000
   9.746863,    0.000000
  10.217314,    0.000000
  10.704270,    0.000000
  11.209956,    0.000000
  11.733331,    0.000000
  12.272476,    0.000000
  12.832336,    0.000000
  13.404761,    0.000000
  13.991004,    0.000000
  14.590686,    0.000000
  15.210135,    0.000000
  15.844722,    0.000000
  16.492690,    0.000000
  17.165952,    0.000000
  17.851486,    0.000000
  18.556243,    0.000000
  19.277679,    0.000000
  20.019481,    0.000000
  20.773073,    0.000000
  21.562827,    0.000000
  22.357464,    0.000000
  23.179772,    0.000000
  24.020085,    0.000000
  24.874962,    0.000000
  25.758410,    0.000000
  26.659661,    0.000000
  27.578403,    0.000000
  28.511819,    0.000000
  29.475571,    0.000000
  30.459782,    0.000000
  31.460039,    0.000000
  32.477707,    0.000000
  33.529449,    0.000000
  34.603523,    0.000000
  35.689857,    0.000000
  36.795406,    0.000000
  37.936611,    0.000000
  39.092774,    0.000000
  40.275618,    0.000000
  41.476323,    0.000000
  42.703425,    0.000000
  43.950453,    0.000000
  45.223907,    0.000000
  46.527980,    0.000000
  47.849233,    0.000000
  49.201538,    0.000000
  50.573996,    0.000000
  51.977795,    0.000000
  53.394928,    0.000000
  54.851956,    0.000000
  56.319163,    0.000000
  57.820969,    0.000000
  59.346949,    0.000000
  60.915978,    0.000000
  60.978936,    0.000000
  60.980826,    0.000000
  60.984353,    0.000000
  60.984814,    0.000000
  60.985086,    0.000000
  60.985205,    0.000000
  60.985475,    0.000000
  60.988179,    0.000000
  61.009336,    0.000000
  61.116061,    0.000000
  61.516307,    0.000000
  62.518456,    0.000000
  63.969114,    0.000000
  65.460879,    0.000000
  66.974816,    0.000000
  68.520825,    0.000000
  70.075193,    0.000000
  71.664944,    0.000000
  73.271996,    0.000000
  74.892132,    0.000000
  76.547433,    0.000000
  78.222160,    0.000000
  79.920677,    0.000000
  81.646330,    0.000000
  83.391637,    0.000000
  85.167548,    0.000000
  86.972147,    0.000000
  88.797912,    0.000000
  90.651829,    0.000000
  92.526205,    0.000000
  94.429757,    0.000000
  96.356038,    0.000000
  98.328679,    0.000000
 100.302907,    0.000000
 102.317951,    0.000000
 104.361521,    0.000000
 106.423406,    0.000000
 108.508809,    0.000000
 110.634105,    0.000000
 112.779863,    0.000000
 114.941740,    0.000000
 117.150456,    0.000000
 119.360031,    0.000000
 121.609989,    0.000000
 123.886679,    0.000000
 126.194135,    0.000000
 128.526616,    0.000000
 130.891472,    0.000000
 133.294396,    0.000000
 135.712143,    0.000000
 138.173914,    0.000000
 140.661490,    0.000000
 143.181650,    0.000000
 145.727155,    0.000000
 148.303044,    0.000000
 150.900846,    0.000000
 153.537696,    0.000000
 156.194774,    0.000000
 158.900415,    0.000000
 161.615501,    0.000000
 164.344686,    0.000000
 167.132402,    0.000000
 169.956791,    0.000000
 172.795220,    0.000000
 175.671424,    0.000000
 178.591347,    0.000000
 181.538760,    0.000000
 184.517815,    0.000000
 187.526948,    0.000000
 190.566149,    0.000000
 193.631008,    0.000000
 196.712519,    0.000000
 199.857141,    0.000000
 203.005101,    0.000000
 206.213978,    0.000000
 209.452808,    0.000000
 212.703050,    0.000000
 216.000618,    0.000000
 219.337064,    0.000000
 222.712561,    0.000000
 226.107075,    0.000000
 229.521555,    0.000000
 232.991979,    0.000000
 236.485017,    0.000000
 240.019366,    0.000000
 243.614817,    0.000000
 247.223211,    0.000000
 250.869260,    0.000000
 251.603557,    0.000000
 252.061039,    0.000000
 252.369565,    0.000000
 252.665535,    0.000000
 252.883533,    0.000000
 253.097257,    0.000000
 253.105329,    0.000000
 253.108830,    0.000000
 253.114814,    0.000000
 253.115671,    0.000000
 253.116173,    0.000000
 253.116504,    0.000000
 253.116809,    0.000000
 253.119851,    0.000000
 253.147688,    0.000000
 253.324527,    0.000000
 254.047075,    0.000000
 256.393682,    0.000000
 259.763129,    0.000000
 263.163256,    0.000000
 266.602446,    0.000000
 270.068949,    0.000000
 273.558669,    0.000000
 277.081741,    0.000000
 280.637897,    0.000000
 284.215714,    0.000000
 287.834006,    0.000000
 291.476856,    0.000000
 295.154443,    0.000000
 298.855002,    0.000000
 302.574122,    0.000000
 306.334238,    0.000000
 310.120064,    0.000000
 313.942747,    0.000000
 317.800249,    0.000000
 321.684156,    0.000000
 325.593382,    0.000000
 329.533112,    0.000000
 333.508088,    0.000000
 337.525205,    0.000000
 341.559677,    0.000000
 345.625225,    0.000000
 349.732092,    0.000000
 353.858372,    0.000000
 358.031391,    0.000000
 362.241687,    0.000000
 366.469920,    0.000000
 370.740340,    0.000000
 375.032452,    0.000000
 379.349011,    0.000000
 383.702819,    0.000000
 388.103090,    0.000000
 392.534217,    0.000000
 396.993997,    0.000000
 401.499764,    0.000000
 406.014360,    0.000000
 410.556772,    0.000000
 415.137335,    0.000000
 419.752568,    0.000000
 424.406112,    0.000000
 429.094509,    0.000000
 433.807211,    0.000000
 438.546382,    0.000000
 443.320878,    0.000000
 448.134202,    0.000000
 453.001895,    0.000000
 457.895519,    0.000000
 462.828669,    0.000000
 467.773420,    0.000000
 472.759086,    0.000000
 477.770508,    0.000000
 482.831216,    0.000000
 487.909083,    0.000000
 493.021539,    0.000000
 498.164111,    0.000000
 503.335500,    0.000000
 508.561592,    0.000000
 513.809929,    0.000000
 519.120236,    0.000000
 524.477113,    0.000000
 529.865066,    0.000000
 535.279559,    0.000000
 540.709709,    0.000000
 546.188860,    0.000000
 551.688010,    0.000000
 557.227226,    0.000000
 562.818483,    0.000000
 568.430411,    0.000000
 574.079650,    0.000000
 579.766519,    0.000000
 585.485320,    0.000000
 591.242589,    0.000000
 597.044294,    0.000000
 598.209182,    0.000000
 598.362826,    0.000000
 598.528594,    0.000000
 598.743081,    0.000000
 598.783872,    0.000000
 598.838094,    0.000000
 598.912128,    0.000000
 598.913917,    0.000000
 598.914863,    0.000000
 598.915385,    0.000000
 598.916001,    0.000000
 598.922157,    0.000000
 598.983724,    0.000000
 599.352799,    0.000000
 600.847355,    0.000000
 605.281438,    0.000000
 610.532958,    0.000000
 615.795126,    0.000000
 621.098892,    0.000000
 626.416477,    0.000000
 631.753662,    0.000000
 637.136778,    0.000000
 642.554565,    0.000000
 647.978985,    0.000000
 653.453785,    0.000000
 658.954424,    0.000000
 664.472258,    0.000000
 670.013182,    0.000000
 675.605327,    0.000000
 681.209166,    0.000000
 686.856739,    0.000000
 692.513155,    0.000000
 698.218425,    0.000000
 703.954067,    0.000000
 709.709418,    0.000000
 715.501912,    0.000000
 721.338814,    0.000000
 727.193113,    0.000000
 733.079798,    0.000000
 738.990221,    0.000000
 744.933809,    0.000000
 750.918845,    0.000000
 756.910903,    0.000000
 762.949601,    0.000000
 769.016497,    0.000000
 775.124362,    0.000000
 781.257508,    0.000000
 787.426574,    0.000000
 793.602161,    0.000000
 799.827188,    0.000000
 806.069606,    0.000000
 812.351574,    0.000000
 818.663544,    0.000000
 825.024506,    0.000000
 831.395626,    0.000000
 837.799678,    0.000000
 844.239460,    0.000000
 850.719610,    0.000000
 857.247348,    0.000000
 863.783674,    0.000000
 870.364156,    0.000000
 876.955249,    0.000000
 883.599835,    0.000000
 890.270434,    0.000000
 896.946223,    0.000000
 903.678922,    0.000000
 910.428348,    0.000000
 917.230445,    0.000000
 924.055882,    0.000000
 930.910346,    0.000000
 937.803476,    0.000000
 944.731776,    0.000000
 951.682322,    0.000000
 958.680281,    0.000000
 965.687969,    0.000000
 972.741121,    0.000000
 979.823952,    0.000000
 986.932516,    0.000000
 994.077242,    0.000000
1001.268177,    0.000000
1008.482567,    0.000000
1015.727950,    0.000000
1023.004357,    0.000000
1030.331140,    0.000000
1037.686692,    0.000000
1045.086364,    0.000000
1052.506429,    0.000000
1059.953554,    0.000000
1067.416908,    0.000000
1074.917382,    0.000000
1082.457898,    0.000000
1090.031427,    0.000000
1097.624303,    0.000000
1105.252426,    0.000000
1112.921924,    0.000000
1120.631587,    0.000000
1128.364622,    0.000000
1136.128449,    0.000000
1137.684883,    0.000000
1138.781194,    0.000000
1139.570424,    0.000000
1140.144693,    0.000000
1140.750928,    0.000000
1141.384113,    0.000000
1141.492375,    0.000000
1141.636358,    0.000000
1141.674742,    0.000000
1141.696741,    0.000000
1141.721308,    0.000000
1141.725655,    0.000000
1141.729946,    0.000000
1141.772856,    0.000000
1142.098363,    0.000000
1143.738749,    0.000000
1149.532759,    0.000000
1157.394248,    0.000000
1165.256277,    0.000000
1173.148645,    0.000000
1181.069142,    0.000000
1189.036685,    0.000000
1197.022258,    0.000000
1205.056143,    0.000000
1213.100243,    0.000000
1221.194027,    0.000000
