Ground Distance, Horizontal Forces
   0.000000,    0.000000
   0.684793,    4.269053
   1.542845,    9.617131
   3.483476,   21.593637
   5.733377,   35.463738
   9.052853,   55.720787
  12.677882,   77.802443
  17.359403,  106.030672
  22.342740,  136.014839
  28.369415,  171.906652
  34.694148,  209.486147
  42.049005,  252.736141
  49.698145,  297.606070
  58.364143,  347.911444
  67.320635,  399.769602
  77.280679,  456.830537
  87.527415,  515.377789
  98.764361,  578.897816
 110.284189,  643.838452
 122.780863,  713.524787
 135.556600,  784.566862
 149.295802,  860.130730
 163.310244,  936.986372
 178.274764, 1018.143299
 193.510699, 1100.529007
 209.683322, 1187.003214
 226.123537, 1274.645414
 243.487702, 1366.277168
 261.115820, 1459.048648
 279.656356, 1555.664785
 298.457549, 1653.379254
 318.159724, 1754.757782
 338.119289, 1857.183049
 358.968375, 1963.094118
 380.071578, 2070.001003
 402.052824, 2180.217949
 424.284907, 2291.380505
 447.383547, 2405.680055
 470.729741, 2520.875774
 494.930999, 2639.038241
 519.376529, 2758.048242
 544.665765, 2879.907931
 570.196029, 3002.581712
 596.559321, 3128.017578
 623.160589, 3254.242511
 650.584426, 3383.080240
 678.243251, 3512.664388
 706.714175, 3644.713544
 735.417098, 3777.466899
 764.921650, 3912.539981
 794.655208, 4048.275757
 825.179927, 4186.188592
 855.930663, 4324.723363
 887.462099, 4465.295231
 919.216563, 4606.449051
 951.741280, 4749.502800
 984.486041, 4893.099316
1010.304372, 5005.614484
1044.161034, 5208.667331
1078.479175, 5466.097197
1113.166362, 5767.012770
1148.381809, 6153.513466
1184.019708, 6608.457218
1220.173041, 7110.109835
1256.738570, 7649.115877
1272.986613, 7888.625432
1310.332673, 9977.027665
1336.255841, 11426.658574
1374.026453, 11588.221658
1412.085916, 11702.107857
1450.268881, 11790.342276
1466.762693, 11828.456704
1505.117696, 11842.816061
1543.479400, 11851.695959
1548.582268, 11852.877162
1586.947865, 8512.868094
1625.313355, 7976.231023
1663.678695, 7781.340912
1702.043910, 7721.536776
1740.409069, 7704.887832
1749.806992, 7700.809510
1788.172083, 7692.671660
1826.537164, 7688.415690
1864.902234, 7687.604668
1903.267383, 7687.957431
1941.632601, 7689.342989
1979.997943, 7689.574984
2018.363394, 7688.783258
2056.728941, 7687.992483
2095.094573, 7687.202549
2133.460331, 7687.561215
2171.826200, 7688.939198
2210.192177, 7688.020535
2248.558252, 7685.063728
2286.924451, 7683.267828
2325.290761, 7682.502166
2363.657185, 7687.361457
2387.521942, 7693.489052
2425.888760, 7693.034693
2464.255494, 7689.998586
2502.622226, 7687.038156
2540.988939, 7684.500457
2579.355772, 7683.231367
2617.722757, 7683.568074
2656.089951, 7684.777326
2694.457180, 7686.132727
2732.824587, 7683.802975
2771.192023, 7680.855978
2809.559565, 7679.726716
2847.927124, 7678.901917
2886.294846, 7680.014569
2924.662595, 7681.451735
2963.030589, 7680.925284
3001.398617, 7680.130367
3039.766815, 7679.305990
3078.135035, 7678.477585
3091.690702, 7681.431756
3130.058975, 7013.310150
3168.415695, 6511.092057
