Ground Distance, Horizontal Forces
   0.000000,    0.000000
   0.473227,    3.930881
   1.888194,   15.606015
   4.237807,   34.849305
   7.514938,   61.484884
  11.712427,   95.337327
  16.823087,  136.231597
  22.839699,  183.993134
  29.755021,  238.448249
  37.561785,  299.423508
  46.252697,  366.746630
  55.820445,  440.246258
  66.257696,  519.751294
  77.557098,  605.092604
  89.711284,  696.101568
 102.712869,  792.610362
 116.554457,  894.453679
 131.228642, 1001.466012
 146.728004, 1113.483750
 163.045116, 1230.345929
 180.172549, 1351.890934
 198.102861, 1477.960063
 216.828616, 1608.397378
 236.342379, 1743.047370
 256.636717, 1881.757367
 277.704207, 2024.377271
 299.537441, 2170.759439
 322.129025, 2320.758136
 345.471582, 2474.229665
 369.557754, 2631.034816
 394.380214, 2791.035837
 419.931658, 2954.095861
 446.204803, 3120.081169
 473.192391, 3288.860721
 500.887195, 3460.304561
 529.282007, 3634.282935
 556.222784, 3797.706232
 585.946984, 3979.660221
 616.355510, 4158.471213
 647.446876, 4334.760035
 654.254791, 4377.863821
 686.170078, 4559.957957
 694.037340, 4641.752521
 726.751558, 6244.421873
 760.025389, 10458.211380
 793.735013, 13421.292038
 827.775147, 14468.275780
 862.079069, 14717.910942
 883.055682, 14702.902481
 917.689834, 14509.271283
 952.484440, 14234.518313
 987.411505, 13915.252792
1022.447358, 13561.715163
1057.572695, 13190.983594
1092.772337, 12822.651250
1128.035125, 12442.041476
1163.354201, 12055.821399
1198.726911, 11696.747963
1230.285250, 11378.825831
1265.764496, 11364.959298
1301.301994, 11350.148373
1336.896725, 11334.188558
1372.547278, 11316.869381
1408.251859, 11297.983906
1444.008316, 11277.334936
1479.814160, 11254.739317
1515.666589, 11230.031073
1551.562522, 11203.063730
1587.498619, 11173.712070
1623.471322, 11141.873410
1659.476884, 11107.468504
1695.511404, 11070.442087
1731.570864, 11030.763126
1735.507567, 11026.271682
1771.589729, 11029.690809
1807.687180, 11029.907529
1843.794840, 11026.952527
1879.907697, 11020.884942
1882.257028, 11020.384314
1918.370790, 10853.491824
1954.484443, 10757.430126
1990.598016, 10696.774926
2026.711518, 10671.467165
2062.824993, 10663.801695
2098.938376, 10656.103186
2135.051662, 10648.443114
2171.164966, 10640.891946
2207.278320, 10650.819627
2243.391677, 10643.264710
2279.505101, 10653.187701
2315.618537, 10645.640676
2351.732036, 10655.540443
2387.845548, 10648.000619
2423.959123, 10657.879575
2429.012968, 10656.817100
2465.126428, 9717.655975
2501.239710, 9249.865459
2537.352826, 9042.682196
2573.465798, 8951.303509
2609.578668, 8931.692745
2645.691478, 8926.780553
2681.804348, 8936.600848
2717.917328, 8961.048947
2754.030440, 9895.981542
2790.143726, 10379.291408
2826.257162, 10618.588234
2862.370716, 10753.467650
2898.484372, 10818.767168
2934.598107, 10849.298919
2970.711909, 10879.794132
3006.825767, 10892.931329
3042.939651, 10888.689524
3079.053620, 10901.802774
3115.167551, 10897.526777
3151.281510, 10893.337055
3187.395569, 10906.407693
3223.509552, 10902.114734
3259.623511, 10897.886026
3295.737571, 10911.009093
