Ground Distance, Speed
   0.000000,    0.000000
   0.473227,    1.890553
   1.888194,    3.766950
   4.237807,    5.629126
   7.514938,    7.477012
  11.712427,    9.310551
  16.823087,   11.129683
  22.839699,   12.934352
  29.755021,   14.724513
  37.561785,   16.500109
  46.252697,   18.261100
  55.820445,   20.007449
  66.257696,   21.739105
  77.557098,   23.456046
  89.711284,   25.158236
 102.712869,   26.845639
 116.554457,   28.518246
 131.228642,   30.176022
 146.728004,   31.818948
 163.045116,   33.447025
 180.172549,   35.060225
 198.102861,   36.658545
 216.828616,   38.241996
 236.342379,   39.810577
 256.636717,   41.364301
 277.704207,   42.903192
 299.537441,   44.427280
 322.129025,   45.936597
 345.471582,   47.431175
 369.557754,   48.911071
 394.380214,   50.376337
 419.931658,   51.827012
 446.204803,   53.263147
 473.192391,   54.684799
 500.887195,   56.092015
 529.282007,   57.484829
 556.222784,   58.763081
 585.946984,   60.133216
 616.355510,   61.500409
 647.446876,   62.864569
 654.254791,   63.158977
 686.170078,   64.493248
 694.037340,   64.807766
 726.751558,   66.024407
 760.025389,   67.026047
 793.735013,   67.777181
 827.775147,   68.361937
 862.079069,   68.838426
 883.055682,   69.086948
 917.689834,   69.438794
 952.484440,   69.730295
 987.411505,   69.970077
1022.447358,   70.166906
1057.572695,   70.329403
1092.772337,   70.465437
1128.035125,   70.583427
1163.354201,   70.692029
1198.726911,   70.799178
1230.285250,   70.899765
1265.764496,   71.017015
1301.301994,   71.132635
1336.896725,   71.245820
1372.547278,   71.355792
1408.251859,   71.461813
1444.008316,   71.563184
1479.814160,   71.659256
1515.666589,   71.749434
1551.562522,   71.833181
1587.498619,   71.910020
1623.471322,   71.979542
1659.476884,   72.041405
1695.511404,   72.095336
1731.570864,   72.141135
1735.507567,   72.145635
1771.589729,   72.181312
1807.687180,   72.206796
1843.794840,   72.222173
1879.907697,   72.227618
1882.257028,   72.227634
1918.370790,   72.227402
1954.484443,   72.227225
1990.598016,   72.227079
2026.711518,   72.226983
2062.824993,   72.226879
2098.938376,   72.226651
2135.051662,   72.226533
2171.164966,   72.226759
2207.278320,   72.226654
2243.391677,   72.226854
2279.505101,   72.226804
2315.618537,   72.227015
2351.732036,   72.226954
2387.845548,   72.227173
2423.959123,   72.227108
2429.012968,   72.227113
2465.126428,   72.226734
2501.239710,   72.226383
2537.352826,   72.226072
2573.465798,   72.225822
2609.578668,   72.225679
2645.691478,   72.225620
2681.804348,   72.225859
2717.917328,   72.226050
2754.030440,   72.226399
2790.143726,   72.226737
2826.257162,   72.226998
2862.370716,   72.227220
2898.484372,   72.227390
2934.598107,   72.227552
