Time, Vertical Forces
   0.000000, 525734.506500
   0.500000, 525734.506500
   1.000000, 525734.506500
   1.500000, 525734.506500
   2.000000, 525734.506500
   2.500000, 525734.506500
   3.000000, 525734.506500
   3.500000, 525734.506500
   4.000000, 525734.506500
   4.500000, 525734.506500
   5.000000, 525734.506500
   5.500000, 525734.506500
   6.000000, 525734.506500
   6.500000, 525734.506500
   7.000000, 525734.506500
   7.500000, 525734.506500
   8.000000, 525734.506500
   8.500000, 525734.506500
   9.000000, 525734.506500
   9.500000, 525734.506500
  10.000000, 525734.506500
  10.500000, 525734.506500
  11.000000, 525734.506500
  11.500000, 525734.506500
  12.000000, 525734.506500
  12.500000, 525734.506500
  13.000000, 525734.506500
  13.500000, 525734.506500
  14.000000, 525734.506500
  14.500000, 525734.506500
  15.000000, 525734.506500
  15.500000, 525734.506500
  16.000000, 525734.506500
  16.500000, 525734.506500
  17.000000, 525734.506500
  17.500000, 525734.506500
  17.963497, 525734.506500
  18.463497, 525734.506500
  18.963497, 525734.506500
  19.463497, 525734.506500
  19.571539, 525734.506500
  20.071539, 525723.687683
  20.193228, 525710.939014
  20.693228, 525574.392483
  21.193228, 525278.394886
  21.693228, 524825.238831
  22.193228, 524230.967407
  22.693228, 523520.624776
  22.997390, 523044.357718
  23.497390, 522210.505680
  23.997390, 521344.616721
  24.497390, 520481.823878
  24.997390, 519656.590411
  25.497390, 518901.306026
  25.997390, 518245.343261
  26.497390, 517713.856580
  26.997390, 517326.947331
  27.497390, 517099.225497
  27.942823, 517037.516731
  28.442823, 517032.847556
  28.942823, 517010.984962
  29.442823, 516972.074998
  29.942823, 516916.363936
  30.442823, 516844.197462
  30.942823, 516756.020488
  31.442823, 516652.377455
  31.942823, 516533.912904
  32.442823, 516401.372091
  32.942823, 516255.601373
  33.442823, 516097.548098
  33.942823, 515928.259722
  34.442823, 515748.881902
  34.942823, 515560.655347
  34.997390, 515539.633410
  35.497390, 515343.214637
  35.997390, 515141.225203
  36.497390, 514935.543434
  36.997390, 514728.117319
  37.029917, 514714.610593
  37.529917, 514561.966274
  38.029917, 514488.025752
  38.529917, 514456.390404
  39.029917, 514447.878774
  39.529917, 514450.684470
  40.029917, 514458.752487
  40.529917, 514472.147975
  41.029917, 514490.885477
  41.529917, 514504.900306
  42.029917, 514523.642243
  42.529917, 514538.377889
  43.029917, 514557.127913
  43.529917, 514571.653678
  44.029917, 514590.412707
  44.529917, 514604.827424
  44.599889, 514607.136076
  45.099889, 515026.079721
  45.599889, 515972.273782
  46.099889, 517130.564341
  46.599889, 518322.078603
  47.099889, 519467.084286
  47.599889, 520530.051266
