Ground Distance, Acceleration
   0.000000,    3.042956
   0.738987,    3.026159
   1.664951,    3.009293
   3.759739,    2.992034
   6.188434,    2.974663
   9.772443,    2.956922
  13.686500,    2.939075
  18.741992,    2.920882
  24.123566,    2.902590
  30.632350,    2.883975
  37.463153,    2.865267
  45.406533,    2.843533
  53.667751,    2.820935
  63.024321,    2.795754
  72.693808,    2.769836
  83.438238,    2.743491
  94.489756,    2.717024
 106.595634,    2.690517
 119.002719,    2.663998
 132.443541,    2.637465
 146.179677,    2.610927
 160.928911,    2.584400
 175.967564,    2.557876
 191.998685,    2.530680
 208.313333,    2.503292
 225.598109,    2.469930
 243.160028,    2.434862
 261.665867,    2.400612
 280.441363,    2.366595
 300.134324,    2.332994
 320.089383,    2.299512
 340.935864,    2.266460
 362.037006,    2.233532
 384.003959,    2.201049
 406.218255,    2.168693
 429.273198,    2.136794
 452.568295,    2.105027
 476.679331,    2.073728
 501.023463,    2.042562
 526.159315,    2.012076
 551.521345,    1.981784
 577.651547,    1.952102
 604.001199,    1.922594
 631.096038,    1.893524
 658.403760,    1.864578
 670.799418,    1.851643
 699.088476,    1.823347
 727.568757,    1.791696
 756.698806,    1.748644
 786.020541,    1.702446
 815.993617,    1.645556
 846.144547,    1.587005
 876.899822,    1.522810
 900.662028,    1.473212
 931.951063,    0.804740
 937.982452,    0.675883
 969.454965,    0.271780
1000.990534,   -0.037095
1031.845913,   -0.327506
1050.541211,   -0.000155
1082.045261,    0.002936
1113.549382,   -0.000055
1145.053416,   -0.005206
1176.557282,   -0.002050
1208.061104,    0.000152
1239.564941,    0.000082
1256.314488,    0.000045
1287.818279,    0.000110
1319.322077,   -0.000011
1350.825942,    0.000020
1382.329875,    0.000111
1413.833849,    0.000238
1445.338020,    0.001905
1476.842269,    0.004181
1508.346631,    0.004009
1539.851037,    0.002868
1571.355433,    0.001520
1602.859827,    0.000135
1634.364090,    0.000138
1665.868348,    0.000198
1697.372527,    0.000181
1728.876702,    0.000161
1760.381032,    0.000991
1791.885367,    0.001856
1806.639917,   -0.000399
1838.144233,   -0.000172
1869.648588,    0.000678
1901.152967,    0.001938
1932.657338,    0.001786
1964.161703,    0.000705
1995.666039,    0.000248
2027.170355,    0.000202
2058.674777,    0.000710
2090.179268,    0.001583
2121.683752,    0.001252
2153.188231,    0.000128
2184.692609,   -0.000115
2216.196957,   -0.000102
2247.701204,    0.000026
2279.205422,    0.000188
2310.709584,    0.000202
2342.213728,    0.000174
2373.718001,    0.000856
2405.222312,    0.001745
2436.726621,    0.001092
2468.230930,   -0.000007
2499.735142,   -0.000035
2531.239348,   -0.000002
2562.743478,    0.000171
2594.247605,    0.000351
2625.751726,    0.000351
2657.255848,    0.000340
2688.759910,   -0.005289
2720.263981,    0.000866
2751.768160,    0.001929
2783.272329,    0.002380
2814.776472,    0.001020
2846.280568,    0.000032
2877.784535,    0.000098
2909.288473,    0.000144
2940.792329,    0.000134
2972.296223,    0.000362
3003.800224,    0.001268
3035.304225,    0.001658
3066.808226,    0.000593
3098.312194,    0.000012
3129.816119,    0.000073
3161.320033,    0.000115
3192.823932,    0.000130
3224.327896,    0.000495
3255.831947,    0.001321
3287.335970,    0.001304
3318.839956,    0.000171
3350.343972,    0.000418
3381.848007,    0.001588
3413.352078,    0.001482
3444.856171,    0.000523
3476.360242,    0.000221
3507.864306,    0.000119
3539.368370,    0.000214
3570.872434,    0.000368
3602.376439,    0.000164
3633.880425,   -0.000150
3665.384438,    0.000586
3696.888459,    0.001639
3728.392466,    0.000811
3759.896450,    0.000144
3791.400349,    0.000213
3822.904237,    0.000265
3854.408088,    0.000261
3885.911928,    0.000200
3917.415735,   -0.000058
3948.919519,   -0.000230
3980.423223,   -0.000097
4011.926910,    0.000046
4043.430538,    0.000226
4074.934167,    0.000367
4106.437797,    0.000368
4137.941418,    0.000213
