Ground distance, Vertical Forces
   0.000000,    0.000007
   0.684793,  340.225951
   1.542845,  766.445784
   3.483476, 1720.924176
   5.733377, 2826.314180
   9.052853, 4440.717734
  12.677882, 6200.535033
  17.359403, 8450.208888
  22.342740, 10839.823765
  28.369415, 13700.253774
  34.694148, 16695.185097
  42.049005, 20142.031939
  49.698145, 23717.980900
  58.364143, 27727.112472
  67.320635, 31859.994592
  77.280679, 36407.516658
  87.527415, 41073.492050
  98.764361, 46135.777146
 110.284189, 51311.279027
 122.780863, 56864.993590
 135.556600, 62526.755027
 149.295802, 68548.884784
 163.310244, 74673.963682
 178.274764, 81141.837274
 193.510699, 87707.639616
 209.683322, 94599.278602
 226.123537, 101584.001803
 243.487702, 108886.676057
 261.115820, 116280.181789
 279.656356, 123980.090907
 298.457549, 131767.532595
 318.159724, 139846.984671
 338.119289, 148009.857559
 358.968375, 156450.534584
 380.071578, 164970.574016
 402.052824, 173754.411723
 424.284907, 182613.610676
 447.383547, 191722.815150
 470.729741, 200903.440588
 494.930999, 210320.503694
 519.376529, 219805.111734
 544.665765, 229516.828185
 570.196029, 239293.424411
 596.559321, 249290.147543
 623.160589, 259349.755990
 650.584426, 269617.593648
 678.243251, 279944.917718
 706.714175, 290468.692883
 735.417098, 301048.589716
 764.921650, 311813.359330
 794.655208, 322630.942947
 825.179927, 333622.029170
 855.930663, 344662.681193
 887.462099, 355865.681418
 919.216563, 367115.060880
 951.741280, 378515.856858
 984.486041, 389959.909136
1010.304372, 398926.905668
1044.161034, 427366.302916
1078.479175, 464852.489108
1113.166362, 509573.459302
1148.381809, 561271.791266
1184.019708, 618549.971022
1220.173041, 675241.127679
1256.738570, 731462.837625
1272.986613, 756445.186016
1310.332673, 813853.000962
1336.255841, 853701.714784
1374.026453, 865772.319735
1412.085916, 874280.917706
1450.268881, 880873.035069
1466.762693, 883720.617554
1505.117696, 884793.425244
1543.479400, 885456.854909
1548.582268, 885545.104223
1586.947865, 705367.215312
1625.313355, 665037.372578
1663.678695, 648685.712130
1702.043910, 643670.035871
1740.409069, 642275.796196
1749.806992, 641934.263503
1788.172083, 641254.255139
1826.537164, 640899.986676
1864.902234, 640834.793939
1903.267383, 640867.248304
1941.632601, 640986.358945
1979.997943, 641008.667088
2018.363394, 640945.068496
2056.728941, 640881.545708
2095.094573, 640818.090193
2133.460331, 640851.013331
2171.826200, 640969.467068
2210.192177, 640895.199462
2248.558252, 640649.902572
2286.924451, 640502.010313
2325.290761, 640440.559150
2363.657185, 640851.130092
2387.521942, 641367.073470
2425.888760, 641331.740620
2464.255494, 641079.815507
2502.622226, 640834.229098
2540.988939, 640624.050607
2579.355772, 640520.332972
2617.722757, 640551.372849
2656.089951, 640655.626473
2694.457180, 640772.143053
2732.824587, 640579.425323
2771.192023, 640334.912314
2809.559565, 640242.937642
2847.927124, 640176.512418
2886.294846, 640272.637323
2924.662595, 640395.988604
2963.030589, 640354.568420
3001.398617, 640290.620720
3039.766815, 640224.211543
3078.135035, 640157.465833
3091.690702, 640406.350403
3130.058975, 564237.005289
3168.415695, 507165.070117
3206.738826, 505618.135770
3245.033313, 504064.046572
3283.259896, 502492.995454
3321.456617, 500940.504791
3359.582543, 499432.015174
3397.688095, 497994.132602
3435.735044, 497034.059369
3473.766255, 608052.338145
3511.797495, 640822.589739
3549.828866, 650088.905340
3587.860337, 653029.774561
3625.891854, 654114.927672
3663.923430, 654635.070267
3701.955044, 654735.420605
3739.986668, 654774.874962
3778.018294, 654813.407646
3816.049921, 654851.484085
3854.081513, 654888.980705
3892.113088, 654926.190306
3930.144638, 655121.974807
3968.176175, 654785.489361
4006.207693, 654822.839754
4044.239205, 655096.781097
4082.270719, 654747.366943
4120.302224, 654785.306507
4158.333701, 654822.861932
4196.365150, 654860.062867
